X,CH1,Start,Increment,
Sequence,Volt,-6.000000e-05,1.000000e-07
584,-1.28e+00,
585,-1.52e+00,
586,-1.36e+00,
587,-1.12e+00,
588,-1.28e+00,
589,-9.60e-01,
590,-1.12e+00,
591,-8.80e-01,
592,-9.60e-01,
593,-8.00e-01,
594,-8.80e-01,
595,-5.60e-01,
596,-7.20e-01,
597,-4.80e-01,
598,-5.60e-01,
599,-4.00e-01,
600,-4.00e-01,
601,-1.60e-01,
602,-2.40e-01,
603,-8.00e-02,
604,-1.60e-01,
605,8.00e-02,
606,0.00e+00,
607,2.40e-01,
608,1.60e-01,
609,4.00e-01,
610,3.20e-01,
611,4.80e-01,
612,4.00e-01,
613,7.20e-01,
614,5.60e-01,
615,8.00e-01,
616,7.20e-01,
617,9.60e-01,
618,9.60e-01,
619,1.12e+00,
620,1.04e+00,
621,1.20e+00,
622,1.12e+00,
623,1.28e+00,
624,1.28e+00,
625,1.52e+00,
626,1.44e+00,
627,1.60e+00,
628,1.52e+00,
629,1.76e+00,
630,1.68e+00,
631,1.84e+00,
632,1.76e+00,
633,2.08e+00,
634,2.00e+00,
635,2.24e+00,
636,2.08e+00,
637,2.40e+00,
638,2.24e+00,
639,2.48e+00,
640,2.40e+00,
641,2.56e+00,
642,2.48e+00,
643,2.72e+00,
644,2.64e+00,
645,2.88e+00,
646,2.72e+00,
647,2.96e+00,
648,2.96e+00,
649,3.12e+00,
650,3.04e+00,
651,3.20e+00,
652,3.12e+00,
653,3.28e+00,
654,3.28e+00,
655,3.52e+00,
656,3.44e+00,
657,3.60e+00,
658,3.52e+00,
659,3.76e+00,
660,3.68e+00,
661,3.84e+00,
662,3.76e+00,
663,3.92e+00,
664,3.84e+00,
665,4.08e+00,
666,4.00e+00,
667,4.16e+00,
668,4.08e+00,
669,4.24e+00,
670,4.16e+00,
671,4.40e+00,
672,4.32e+00,
673,4.48e+00,
674,4.40e+00,
675,4.56e+00,
676,4.48e+00,
677,4.64e+00,
678,4.64e+00,
679,4.80e+00,
680,4.64e+00,
681,4.88e+00,
682,4.80e+00,
683,4.96e+00,
684,4.96e+00,
685,4.80e+00,
686,4.88e+00,
687,5.12e+00,
688,5.04e+00,
689,5.12e+00,
690,5.04e+00,
691,5.20e+00,
692,5.12e+00,
693,5.28e+00,
694,5.28e+00,
695,5.20e+00,
696,5.20e+00,
697,5.44e+00,
698,5.36e+00,
699,5.44e+00,
700,5.36e+00,
701,5.52e+00,
702,5.52e+00,
703,5.44e+00,
704,5.44e+00,
705,5.60e+00,
706,5.44e+00,
707,5.60e+00,
708,5.52e+00,
709,5.68e+00,
710,5.52e+00,
711,5.68e+00,
712,5.52e+00,
713,5.76e+00,
714,5.52e+00,
715,5.76e+00,
716,5.76e+00,
717,5.60e+00,
718,5.68e+00,
719,5.76e+00,
720,5.68e+00,
721,5.76e+00,
722,5.68e+00,
723,5.76e+00,
724,5.68e+00,
725,5.76e+00,
726,5.76e+00,
727,5.68e+00,
728,5.68e+00,
729,5.76e+00,
730,5.68e+00,
731,5.76e+00,
732,5.76e+00,
733,5.52e+00,
734,5.76e+00,
735,5.52e+00,
736,5.60e+00,
737,5.52e+00,
738,5.60e+00,
739,5.52e+00,
740,5.60e+00,
741,5.44e+00,
742,5.60e+00,
743,5.44e+00,
744,5.52e+00,
745,5.44e+00,
746,5.52e+00,
747,5.36e+00,
748,5.52e+00,
749,5.36e+00,
750,5.44e+00,
751,5.20e+00,
752,5.36e+00,
753,5.20e+00,
754,5.28e+00,
755,5.12e+00,
756,5.28e+00,
757,5.12e+00,
758,5.20e+00,
759,5.04e+00,
760,5.12e+00,
761,4.88e+00,
762,4.96e+00,
763,4.88e+00,
764,4.96e+00,
765,4.80e+00,
766,4.88e+00,
767,4.72e+00,
768,4.80e+00,
769,4.64e+00,
770,4.64e+00,
771,4.48e+00,
772,4.56e+00,
773,4.40e+00,
774,4.48e+00,
775,4.32e+00,
776,4.40e+00,
777,4.16e+00,
778,4.40e+00,
779,4.16e+00,
780,4.24e+00,
781,4.08e+00,
782,4.16e+00,
783,3.84e+00,
784,4.08e+00,
785,3.76e+00,
786,3.84e+00,
787,3.68e+00,
788,3.76e+00,
789,3.52e+00,
790,3.76e+00,
791,3.44e+00,
792,3.52e+00,
793,3.36e+00,
794,3.44e+00,
795,3.20e+00,
796,3.28e+00,
797,3.04e+00,
798,3.12e+00,
799,2.96e+00,
800,2.96e+00,
801,2.80e+00,
802,2.88e+00,
803,2.72e+00,
804,2.80e+00,
805,2.48e+00,
806,2.56e+00,
807,2.40e+00,
808,2.48e+00,
809,2.32e+00,
810,2.40e+00,
811,2.16e+00,
812,2.24e+00,
813,2.00e+00,
814,2.16e+00,
815,1.84e+00,
816,1.92e+00,
817,1.68e+00,
818,1.84e+00,
819,1.52e+00,
820,1.60e+00,
821,1.44e+00,
822,1.52e+00,
823,1.28e+00,
824,1.28e+00,
825,1.12e+00,
826,1.20e+00,
827,9.60e-01,
828,1.12e+00,
829,9.60e-01,
830,9.60e-01,
831,7.20e-01,
832,8.00e-01,
833,6.40e-01,
834,7.20e-01,
835,4.00e-01,
836,5.60e-01,
837,3.20e-01,
838,4.00e-01,
839,1.60e-01,
840,2.40e-01,
841,0.00e+00,
842,8.00e-02,
843,-1.60e-01,
844,-8.00e-02,
